criticName,isTopCritic,firstReview,latestReview,critic_id
Wenlei Ma,True,2016-04-27,2023-02-06,9798
Wesley Lovell,False,1999-03-31,2023-02-27,9800
Wesley Morris,True,2000-01-01,2019-03-07,9801
Whang Yee Ling,False,2022-07-27,2023-01-19,9803
Whelan Barzey,True,2021-11-22,2022-03-30,9804
Whitney Borup,False,2009-03-17,2013-01-07,9805
Widgett Walls,False,2000-01-01,2015-04-10,9810
Wilbur Charles-Roberts,True,2016-08-05,2016-08-05,9811
Will Harris,False,2006-05-12,2015-03-05,9819
Will Lawrence,False,2007-06-15,2008-03-20,9822
Will Lawrence,True,2000-01-01,2020-01-29,9822
Will Salmon,False,2013-04-10,2013-06-17,9828
William Bibbiani,False,2012-08-21,2022-10-05,9835
William Bibbiani,True,2018-02-23,2022-12-13,9835
William Gallagher,True,2000-01-01,2001-09-11,9840
William Kostakis,False,2011-08-03,2011-10-26,9846
William Lobdell,True,2006-09-30,2006-09-30,9847
William Mager,True,2001-04-17,2001-08-01,9849
William Parker,False,2013-02-24,2013-02-24,9850
William Thomas,True,2000-01-01,2020-08-13,9854
William Venegas,False,2016-03-11,2020-03-09,9858
Willie Waffle,False,2004-04-01,2017-04-14,9862
Willow Maclay,False,2019-11-04,2020-05-31,9863
Willow Maclay,True,2019-03-08,2019-03-08,9863
Wilson Morales,False,2003-02-25,2019-09-12,9866
Wilson Morales,True,2020-03-31,2020-03-31,9866
Witney Seibold,False,2007-05-08,2021-10-07,9871
Xan Brooks,False,2013-12-30,2019-03-30,9877
Xan Brooks,True,2001-04-17,2022-02-02,9877
Xavi Sánchez Pons,False,2016-05-17,2019-08-28,9879
Xuanlin Tham,False,2022-09-20,2022-09-20,9881
Yael Shuv,False,2018-05-30,2018-06-01,9882
Yago García,False,2016-05-12,2022-12-13,9883
Yago Paris,False,2020-11-09,2020-11-09,9884
Yasmin Ali,False,2014-02-27,2014-02-27,9887
Yasmin Kleinbart,False,2015-06-03,2020-08-21,9888
Yasmin Omar,False,2021-06-25,2023-01-16,9889
Yasmin Shehab,False,2017-09-28,2018-01-30,9890
Yasmin Sulaiman,False,2016-05-09,2016-06-17,9891
Yasmin Vought,False,2012-11-14,2013-04-11,9892
Yip Wai Yee,False,2015-07-02,2018-12-07,9895
Yonca Talu,True,2015-11-04,2017-03-07,9899
Yury Glikin,False,2012-08-30,2015-01-13,9901
Yvonne Condes,False,2014-09-15,2017-05-19,9902
Yvonne Teh,False,2018-10-04,2018-10-04,9904
Zach Gibson,False,2009-09-24,2011-04-13,9908
Zachary Shevich,False,2014-09-08,2016-04-23,9919
Zachary Shevich,True,2016-11-15,2016-11-15,9919
Zack Haddad,False,2007-01-02,2008-06-17,9924
Zaki Hasan,False,2015-08-12,2021-06-15,9931
Zaki Hasan,True,2019-10-01,2022-03-17,9931
Zara Miller,True,2011-04-14,2011-08-18,9933
Zeba Blay,False,2012-10-04,2015-05-22,9934
Zeba Blay,True,2018-07-03,2018-07-03,9934
Zeenia Baria,False,2017-03-01,2018-03-05,9937
Zehra Phelan,False,2020-07-08,2021-12-10,9938
Zena Allkayat,False,2009-10-04,2009-10-16,9939
Zena Dixon,False,2018-08-27,2018-10-15,9940
Zoe Margolis,False,2017-12-27,2017-12-27,9945
Zoe Rose Smith,False,2019-08-10,2019-10-27,9946
Zoë Rose Bryant,False,2022-07-14,2022-12-16,9949
Álex Manzano,False,2019-07-11,2019-07-11,9956
Ángel Luis Sucasas,False,2019-07-15,2019-07-15,9960
